categoria|rubro|id|producto|titulo|detalle|sku|imagen|regla_1|precio_1|regla_2|precio_2|regla_3|precio_3
Almacén| Otros|155|http://tatito.com.ar/producto/dulce-de-leche-clasico-manfrey-x-250-grs/|Dulce de Leche Clasico Manfrey x 250 grs.|""|5044|http://tatito.com.ar/wp-content/uploads/2020/05/Dulce-de-leche-manfrey-250.jpg|1 - 2|66.0|3+|55.53||
Almacén| Otros|155|http://tatito.com.ar/producto/galletas-all-rice-arroz-integral-limon-x-100-grs/|Galletas de Arroz All Rice Limon x 100 grs.|Galletas de Arroz Integral.-|1053414|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-limon.jpg|1 - 2|63.0|3+|54.17||
Almacén| Otros|155|http://tatito.com.ar/producto/galletas-all-rice-sin-sal-x-100-grs/|Galletas de Arroz All Rice Sin Sal x 100 grs.|Galletas de Arroz Integral.-|1053411|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-sin-sal.jpg|1 - 2|63.0|3+|54.17||
Almacén| Otros|155|http://tatito.com.ar/producto/galletas-all-rice-naranja-x-100-grs/|Galletas de Arroz All Rice Naranja x 100 grs.|Galletas de Arroz Integral.-|1053412|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-naranja.jpg|1 - 2|63.0|3+|54.17||
Almacén| Otros|155|http://tatito.com.ar/producto/galletas-all-rice-dulces-x-100-grs/|Galletas de Arroz All Rice Dulces x 100 grs.|Galletas de Arroz Integral.-|1053413|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-dulce.jpg|1 - 2|63.0|3+|54.17||
Almacén| Otros|155|http://tatito.com.ar/producto/dulce-de-leche-clasico-manfrey-x-400-grs/|Dulce de Leche Clasico Manfrey x 400 grs.|""|5052|http://tatito.com.ar/wp-content/uploads/2020/05/Dulce-de-leche-manfrey-400.jpg|1 - 2|97.0|3+|85.76||
Almacén| Otros|155|http://tatito.com.ar/producto/leche-en-polvo-descremada-lheritier-350-gr/|Leche en Polvo Descremada Lheritier 350 gr.|""|110971|http://tatito.com.ar/wp-content/uploads/2020/05/leche-en-polvo-lheritier-800.jpg|1 - 2|195.0|3+|163.0||
Almacén| Otros|155|http://tatito.com.ar/producto/cono-de-dulce-de-leche-patagonia-50-grs/|Cono de Dulce de Leche Patagonia 50 grs.|Conito de Dulce de Leche con cobertura de Chocolate envasado con papel aluminio.|""|http://tatito.com.ar/wp-content/uploads/2020/05/cono-dolchito-patagonia-600x600.jpg|1 - 2|55.0|3 - 11|48.0|12+|47.0
Almacén| Otros|155|http://tatito.com.ar/producto/alfajor-dolche-patagonia-maicena-75-grs/|Alfajor Dolche Patagonia MAICENA 75 grs.|Alfajor de Maicena con relleno de Dulce de Leche y Coco.|""|http://tatito.com.ar/wp-content/uploads/2020/05/alfajor-dolche-patagonia-maicena.jpg|1 - 2|55.0|3 - 11|48.0|12+|47.0
Almacén| Otros|155|http://tatito.com.ar/producto/alfajor-dolche-patagonia-blanco-60-grs/|Alfajor Dolche Patagonia BLANCO 60 grs.|Alfajor de dulce de leche cubierto con baño de glasé x 60 grs.|""|http://tatito.com.ar/wp-content/uploads/2020/05/alfajor-dolche-patagonia-blanco.jpg|1 - 2|55.0|3 - 11|48.0|12+|47.0
Almacén| Otros|155|http://tatito.com.ar/producto/alfajor-dolche-patagonia-negro-60-grs/|Alfajor Dolche Patagonia NEGRO 60 grs.|Alfajor de dulce de leche con cobertura de chocolate negro x 60 grs.|""|http://tatito.com.ar/wp-content/uploads/2020/05/alfajor-dolche-patagonia-negro.jpg|1 - 2|55.0|3 - 11|48.0|12+|47.0
Almacén| Otros|155|http://tatito.com.ar/producto/grasa-vacuna-kamote-x-1-kg/|Grasa vacuna Kamote x 1 Kg.|""|110942|http://tatito.com.ar/wp-content/uploads/2020/05/grasa-kamote-1kg.jpg|1 - 2|100.0|3+|79.0||
Almacén| Otros|155|http://tatito.com.ar/producto/grasa-vacuna-kamote-x-500-gr/|Grasa vacuna Kamote x 500 gr.|""|110941|http://tatito.com.ar/wp-content/uploads/2020/05/grasa-kamote-500g.jpg|1 - 2|50.0|3+|42.0||
Almacén| Otros|155|http://tatito.com.ar/producto/cacao-quicker-x-200gr/|CACAO QUICKER X 200GR|""|109856|http://tatito.com.ar/wp-content/uploads/2020/04/CACAO-QUICKER-200.jpg|1 - 2|52.0|3+|44.24||
Almacén| Otros|155|http://tatito.com.ar/producto/dulce-bat-riojanita-cajon-5k-vai/|Dulce de Batata Riojanita Cajon 5K Vainilla|""|101640|http://tatito.com.ar/wp-content/uploads/2020/01/DULCE-BAT-RIOJANITA-CAJON-5K-VA.jpg|1 - 2|427.0|3+|415.98||
Almacén| Otros|155|http://tatito.com.ar/producto/dulce-bat-riojanita-vain-lata/|Dulce de Batata Riojanita Vainilla Lata x 5 kg|""|285824|http://tatito.com.ar/wp-content/uploads/2020/01/DULCE-BAT-RIOJANITA-VAIN-LATA.jpg|1 - 2|620.0|3+|585.0||
Almacén| Otros|155|http://tatito.com.ar/producto/dulce-bat-dulcor-cajon-5kg/|Dulce de Batata Dulcor Cajon 5Kg.|""|7146|http://tatito.com.ar/wp-content/uploads/2020/01/DULCE-BAT-DULCOR-CAJON-5KG.jpg|1 - 2|500.0|3+|500.0||
Almacén| Otros|155|http://tatito.com.ar/producto/galleta-all-rice-x-100-gr/|Galletas de Arroz All Rice Con Sal x 100 grs.|Galletas de Arroz Integral.-|105341|http://tatito.com.ar/wp-content/uploads/2019/11/GALLETA-ALL-RICE-X-100-GR-600x600.jpg|1 - 2|63.0|3+|54.17||
Almacén| Otros|155|http://tatito.com.ar/producto/dulce-bat-riojanita-cajon-5k-ch/|Dulce de Batata La Riojanita Cajon 5K Ch|""|101641|http://tatito.com.ar/wp-content/uploads/2020/01/DULCE-BAT-RIOJANITA-CAJON-5K-CH.jpg|1 - 2|439.99|3+|428.99||
Almacén| Polentas|159|http://tatito.com.ar/producto/prestopronta-arcor-500grs-iv/|POLENTA PRESTOPRONTA ARCOR 500 GRS|""|5710|http://tatito.com.ar/wp-content/uploads/2020/01/PRESTOPRONTA-ARCOR-500GR.jpg|1 - 2|70.0|3+|60.03||
Almacén| Postres|162|http://tatito.com.ar/producto/bizc-godet-choc-480gr/|BIZCOCHUELO GODET CHOCOLATE 480GR|""|3281|http://tatito.com.ar/wp-content/uploads/2020/01/BIZC-GODET-CHOC-480GR.jpg|1 - 2|120.0|3+|104.88||
Almacén| Postres|162|http://tatito.com.ar/producto/bizc-godet-vainilla-480gr/|Bizcochuelo Godet Vainilla 480 Grs.|""|3314|http://tatito.com.ar/wp-content/uploads/2020/01/BIZC-GODET-VAINILLA-480GR.jpg|1 - 2|98.0|3+|85.05||
Almacén| Postres|162|http://tatito.com.ar/producto/flan-godet-d-de-leche-30-grs/|FLAN GODET DULCE DE LECHE 30 GRS.|""|192178|http://tatito.com.ar/wp-content/uploads/2020/01/FLAN-GODET-D-DE-LECHE-30-GRS.jpg|1 - 2|29.6|3+|25.65||
Almacén| Postres|162|http://tatito.com.ar/producto/flan-godet-vainilla-30gr/|Flan Godet  Vainilla  30 Grs.|""|3439|http://tatito.com.ar/wp-content/uploads/2020/01/FLAN-GODET-VAINILLA-30GR.jpg|1 - 2|29.6|3+|25.65||
Almacén| Sal|100|http://tatito.com.ar/producto/sal-manto-blanco-fina-500gr/|SAL MANTO BLANCO FINA 500GR|""|4313|http://tatito.com.ar/wp-content/uploads/2019/11/sal-manto-blanco-fina-500.jpg|1 - 2|17.6|3+|15.4||
Almacén| Sal|100|http://tatito.com.ar/producto/sal-manto-blanco-gruesa-500gr/|SAL MANTO BLANCO GRUESA 500GR|""|1181|http://tatito.com.ar/wp-content/uploads/2019/11/sal-manto-blanco-gruesa-500.jpg|1 - 2|17.6|3+|15.4||
Almacén| Sal|100|http://tatito.com.ar/producto/sal-celusal-fina-500gr/|SAL CELUSAL FINA 500GR|""|4312|http://tatito.com.ar/wp-content/uploads/2020/01/SAL-CELUSAL-FINA-500GR.jpg|1 - 2|39.99|3+|33.32||
Almacén| Salsas|95|http://tatito.com.ar/producto/chimichurri-vanoli-picante-190-grs/|Chimichurri Vanoli Picante 190 grs.|""|3121|http://tatito.com.ar/wp-content/uploads/2020/07/chimichurri-vanoli-picante-190.jpg|1 - 2|65.0|3+|53.98||
Almacén| Salsas|95|http://tatito.com.ar/producto/tomate-triturado-df-x-950-grs/|Tomate triturado DF x 950 Grs.|""|110847|http://tatito.com.ar/wp-content/uploads/2020/04/TOMATE-TRIT-DF-1.jpg|1 - 2|85.0|3+|73.67||
Almacén| Salsas|95|http://tatito.com.ar/producto/pure-tom-mora-520gr/|PURE DE TOMATE MORA 520GR|""|2539|http://tatito.com.ar/wp-content/uploads/2020/01/PURE-TOM-MORA-520GR.jpg|1 - 2|43.9|3+|36.5||
Almacén| Salsas|95|http://tatito.com.ar/producto/extracto-tom-otito-150gr/|Extracto Tomate Otito 150 Grs.|""|2583|http://tatito.com.ar/wp-content/uploads/2020/01/EXTRACTO-TOM-OTITO-150GR.jpg|1 - 2|46.0|3+|39.62||
Almacén| Salsas|95|http://tatito.com.ar/producto/chimichurri-vanoli-cla-ahu-190/|Chimichurri Vanoli Clasico 190 grs.|""|3192|http://tatito.com.ar/wp-content/uploads/2020/01/CHIMICHURRI-VANOLI-CLA-y-AHU-190.jpg|1 - 2|65.0|3+|53.98||
Almacén| Salsas|95|http://tatito.com.ar/producto/salsa-vanoli-inglesa-180ml/|Salsa Vanoli Inglesa 180 Ml.|""|3101|http://tatito.com.ar/wp-content/uploads/2020/01/SALSA-VANOLI-INGLESA-180ML.jpg|1 - 2|85.0|3+|71.79||
Almacén| Salsas|95|http://tatito.com.ar/producto/salsa-vanoli-inglesa-950ml/|Salsa Vanoli Inglesa 950 Ml.|""|3100|http://tatito.com.ar/wp-content/uploads/2020/01/SALSA-VANOLI-INGLESA-950ML.jpg|1 - 2|190.0|3+|165.0||
Almacén| Salsas|95|http://tatito.com.ar/producto/salsa-arcor-3-350gr/|SALSA ARCOR PARA PIZZA 340 grs.|""|3102|http://tatito.com.ar/wp-content/uploads/2020/01/SALSA-ARCOR-3-350GR.jpg|1 - 2|52.0|3+|44.91||
Almacén| Salsas|95|http://tatito.com.ar/producto/tom-perita-arcor-3-400gr/|Tomate Perita Arcor  400 Grs.|""|2542|http://tatito.com.ar/wp-content/uploads/2020/01/TOM-PERITA-ARCOR-3-400GR.jpg|1 - 2|65.0|3+|55.8||
Almacén| Sopas y Caldos|151|http://tatito.com.ar/producto/caldo-knoor-verduras-12-uds/|Caldo Knoor Verduras 12 uds.|""|56481|http://tatito.com.ar/wp-content/uploads/2020/07/caldo-knoo-verduras.jpg|1 - 2|74.0|3+|63.7||
Almacén| Sopas y Caldos|151|http://tatito.com.ar/producto/caldo-knoor-a-12un/|Caldo Knoor Gallina 12 uds.|""|5648|http://tatito.com.ar/wp-content/uploads/2020/01/CALDO-KNOOR-A-12UN.jpg|1 - 2|74.0|3+|63.7||
Almacén| Varios|147|http://tatito.com.ar/producto/dulce-de-leche-repostero-manfrey-x-400-grs/|Dulce de Leche Repostero Manfrey x 400 grs.|""|7099|http://tatito.com.ar/wp-content/uploads/2020/07/Dulce-de-leche-manfrey-repostero-400.jpg|1 - 2|108.0|3+|94.25||
Almacén| Varios|147|http://tatito.com.ar/producto/dulce-de-leche-tradicional-tremblay-x-400-grs/|Dulce de Leche Tradicional Tremblay x 400 grs.|""|7100|http://tatito.com.ar/wp-content/uploads/2020/07/Dulce-de-leche-tremblay-400.jpg|1 - 2|87.0|3+|75.27||
Almacén| Varios|147|http://tatito.com.ar/producto/dulce-de-leche-tradicional-tremblay-x-250-grs/|Dulce de Leche Tradicional Tremblay x 250 grs.|""|7101|http://tatito.com.ar/wp-content/uploads/2020/07/Dulce-de-leche-tremblay-250.jpg|1 - 2|56.5|3+|49.0||
Almacén| Varios|147|http://tatito.com.ar/producto/chimichurri-vanoli-picante-190-grs/|Chimichurri Vanoli Picante 190 grs.|""|3121|http://tatito.com.ar/wp-content/uploads/2020/07/chimichurri-vanoli-picante-190.jpg|1 - 2|65.0|3+|53.98||
Almacén| Varios|147|http://tatito.com.ar/producto/pure-de-papas-cica-x-100-grs/|Pure de Papas Cica x 100 grs.|""|110816|http://tatito.com.ar/wp-content/uploads/2020/06/pure-de-papa-cica-100.jpg|1 - 2|95.0|3+|83.03||
Almacén| Varios|147|http://tatito.com.ar/producto/dulce-de-leche-clasico-manfrey-x-250-grs/|Dulce de Leche Clasico Manfrey x 250 grs.|""|5044|http://tatito.com.ar/wp-content/uploads/2020/05/Dulce-de-leche-manfrey-250.jpg|1 - 2|66.0|3+|55.53||
Almacén| Varios|147|http://tatito.com.ar/producto/galletas-all-rice-arroz-integral-limon-x-100-grs/|Galletas de Arroz All Rice Limon x 100 grs.|Galletas de Arroz Integral.-|1053414|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-limon.jpg|1 - 2|63.0|3+|54.17||
Almacén| Varios|147|http://tatito.com.ar/producto/galletas-all-rice-dulces-x-100-grs/|Galletas de Arroz All Rice Dulces x 100 grs.|Galletas de Arroz Integral.-|1053413|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-dulce.jpg|1 - 2|63.0|3+|54.17||
Almacén| Varios|147|http://tatito.com.ar/producto/galletas-all-rice-sin-sal-x-100-grs/|Galletas de Arroz All Rice Sin Sal x 100 grs.|Galletas de Arroz Integral.-|1053411|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-sin-sal.jpg|1 - 2|63.0|3+|54.17||
Almacén| Varios|147|http://tatito.com.ar/producto/galletas-all-rice-naranja-x-100-grs/|Galletas de Arroz All Rice Naranja x 100 grs.|Galletas de Arroz Integral.-|1053412|http://tatito.com.ar/wp-content/uploads/2020/05/galletas-all-rice-naranja.jpg|1 - 2|63.0|3+|54.17||
Almacén| Varios|147|http://tatito.com.ar/producto/dulce-de-leche-clasico-manfrey-x-400-grs/|Dulce de Leche Clasico Manfrey x 400 grs.|""|5052|http://tatito.com.ar/wp-content/uploads/2020/05/Dulce-de-leche-manfrey-400.jpg|1 - 2|97.0|3+|85.76||
Almacén| Varios|147|http://tatito.com.ar/producto/leche-en-polvo-descremada-lheritier-350-gr/|Leche en Polvo Descremada Lheritier 350 gr.|""|110971|http://tatito.com.ar/wp-content/uploads/2020/05/leche-en-polvo-lheritier-800.jpg|1 - 2|195.0|3+|163.0||
Almacén| Varios|147|http://tatito.com.ar/producto/cono-de-dulce-de-leche-patagonia-50-grs/|Cono de Dulce de Leche Patagonia 50 grs.|Conito de Dulce de Leche con cobertura de Chocolate envasado con papel aluminio.|""|http://tatito.com.ar/wp-content/uploads/2020/05/cono-dolchito-patagonia-600x600.jpg|1 - 2|55.0|3 - 11|48.0|12+|47.0
Almacén| Varios|147|http://tatito.com.ar/producto/alfajor-dolche-patagonia-maicena-75-grs/|Alfajor Dolche Patagonia MAICENA 75 grs.|Alfajor de Maicena con relleno de Dulce de Leche y Coco.|""|http://tatito.com.ar/wp-content/uploads/2020/05/alfajor-dolche-patagonia-maicena.jpg|1 - 2|55.0|3 - 11|48.0|12+|47.0
Almacén| Varios|147|http://tatito.com.ar/producto/alfajor-dolche-patagonia-blanco-60-grs/|Alfajor Dolche Patagonia BLANCO 60 grs.|Alfajor de dulce de leche cubierto con baño de glasé x 60 grs.|""|http://tatito.com.ar/wp-content/uploads/2020/05/alfajor-dolche-patagonia-blanco.jpg|1 - 2|55.0|3 - 11|48.0|12+|47.0
Almacén| Varios|147|http://tatito.com.ar/producto/alfajor-dolche-patagonia-negro-60-grs/|Alfajor Dolche Patagonia NEGRO 60 grs.|Alfajor de dulce de leche con cobertura de chocolate negro x 60 grs.|""|http://tatito.com.ar/wp-content/uploads/2020/05/alfajor-dolche-patagonia-negro.jpg|1 - 2|55.0|3 - 11|48.0|12+|47.0
Almacén| Varios|147|http://tatito.com.ar/producto/galleta-all-rice-x-100-gr/|Galletas de Arroz All Rice Con Sal x 100 grs.|Galletas de Arroz Integral.-|105341|http://tatito.com.ar/wp-content/uploads/2019/11/GALLETA-ALL-RICE-X-100-GR-600x600.jpg|1 - 2|63.0|3+|54.17||
Almacén| Varios|147|http://tatito.com.ar/producto/chimichurri-vanoli-cla-ahu-190/|Chimichurri Vanoli Clasico 190 grs.|""|3192|http://tatito.com.ar/wp-content/uploads/2020/01/CHIMICHURRI-VANOLI-CLA-y-AHU-190.jpg|1 - 2|65.0|3+|53.98||
Almacén| Varios|147|http://tatito.com.ar/producto/pan-rall-preferido-x-500-s-iva/|PAN RALLADO PREFERIDO X 500|""|100828|http://tatito.com.ar/wp-content/uploads/2020/01/PAN-RALL-PREFERIDO-X-500.jpg|1 - 2|73.75|3+|63.7||
Almacén| Varios|147|http://tatito.com.ar/producto/semola-vitina-lucchetti-250gr/|SEMOLA VITINA LUCCHETTI 250GR|""|5853|http://tatito.com.ar/wp-content/uploads/2020/01/SEMOLA-VITINA-LUCCHETTI-250GR.jpg|1 - 2|79.0|3+|68.25||
Almacén| Varios|147|http://tatito.com.ar/producto/pure-de-papas-maggi-x125g/|PURE DE PAPAS MAGGI X125G|""|100918|http://tatito.com.ar/wp-content/uploads/2020/01/PURE-DE-PAPAS-MAGGI-X125G.jpg|1|0.0|$|5.0||
Almacén| Varios|147|http://tatito.com.ar/producto/pan-rall-don-apiro-s-iva/|PAN RALLADO DON APIRO|""|103307|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|38.0|3+|32.5||
Almacén| Vinagres|153|http://tatito.com.ar/producto/vinagre-molto-vino-500-ml/|VINAGRE MOLTO VINO 500 ML.|""|105624|http://tatito.com.ar/wp-content/uploads/2020/04/VINAGRE-VINO-MOLTO-400.jpg|1 - 2|43.12|3+|35.04||
Almacén| Vinagres|153|http://tatito.com.ar/producto/vinagre-el-parrillero-5lt/|Vinagre El Parrillero 5 Lts.|""|1411|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1|0.0|$|1.0||
Almacén| Vinagres|153|http://tatito.com.ar/producto/vinagre-el-parrillero-x-1l/|VINAGRE EL PARRILLERO X 1L|""|1160|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|45.0|3+|36.83||
Almacén| Aceites|102|http://tatito.com.ar/producto/aceite-natura-aerosol-x-120-g/|Aceite Natura Aerosol x 120 g.|""|114414|http://tatito.com.ar/wp-content/uploads/2020/07/aceite-natura-aerosol.jpg|1 - 2|168.0|3+|154.74||
Almacén| Aceites|102|http://tatito.com.ar/producto/aceite-vicentin-girasol-4-5lt-s-iva/|Aceite Vicentin Girasol 4.5 Lts.|""|2065|http://tatito.com.ar/wp-content/uploads/2020/01/ACEITE-VICENTIN-GIRASOL-4500cc.jpg|1|0.0|$|4.0||
Almacén| Aceites|102|http://tatito.com.ar/producto/aceite-natura-girasol-1-5lt/|Aceite Natura girasol x 1.5 Lts.|""|7241|http://tatito.com.ar/wp-content/uploads/2020/01/ACEITE-NATURA-GIRASOL-1500cc.jpg|1 - 2|218.0|3+|187.5||
Almacén| Aceites|102|http://tatito.com.ar/producto/aceite-vicentin-girasol-1-5lt-s-iva/|ACEITE VICENTIN GIRASOL 1.5LT|""|4337|http://tatito.com.ar/wp-content/uploads/2020/01/ACEITE-VICENTIN-GIRASOL-1500cc.jpg|1 - 2|165.01|3+|157.11||
Almacén| Aceites|102|http://tatito.com.ar/producto/aceite-vicentin-girasol-900cc-s-iva/|ACEITE VICENTIN GIRASOL 900CC|""|4367|http://tatito.com.ar/wp-content/uploads/2020/01/ACEITE-VICENTIN-GIRASOL-900CC.jpg|1 - 2|100.0|3+|94.9||
Bebidas| Cervezas y Fernet|64|http://tatito.com.ar/producto/cerveza-quilmes-354-cc-lata/|Cerveza Quilmes 354 cc (Lata)|""|107538|http://tatito.com.ar/wp-content/uploads/2020/04/cerveza-quilmes-354.jpg|1 - 2|38.0|3+|31.5||
Bebidas| Cervezas y Fernet|64|http://tatito.com.ar/producto/cerv-heineken-wild-lager-330-ml/|Cerveza Schin Lata 473 ml.|""|105722|http://tatito.com.ar/wp-content/uploads/2020/04/cerveza-schin-lata.jpg|1 - 2|50.0|3+|42.51||
Bebidas| Cervezas y Fernet|64|http://tatito.com.ar/producto/cerv-corona-botella-355ml/|CERVEZA CORONA BOTELLA 355ML.|""|101770|http://tatito.com.ar/wp-content/uploads/2020/01/CERV-CORONA-BOTELLA-355ML.jpg|1 - 2|85.0|3+|65.0||
Bebidas| Cervezas y Fernet|64|http://tatito.com.ar/producto/fernet-branca-750cc/|FERNET BRANCA 750CC|""|3578|http://tatito.com.ar/wp-content/uploads/2020/01/FERNET-BRANCA-750CC.jpg|1 - 2|490.0|3+|409.98||
Bebidas| Isotonicos y energizantes|154|http://tatito.com.ar/producto/energ-speed-250cc/|ENERGY SPEED 250CC|""|3751|http://tatito.com.ar/wp-content/uploads/2020/01/ENERG-SPEED-250CC.jpg|1 - 2|47.0|3+|40.64||
Bebidas| Jugos|66|http://tatito.com.ar/producto/jugo-baggio-fresh-manzana-deliciosa-1-5-lt/|Jugo Baggio Fresh Manzana Deliciosa 1.5 LT|""|42172|http://tatito.com.ar/wp-content/uploads/2019/11/jugo-baggio-fresh-manzana.jpg|1 - 2|46.0|3+|39.97||
Bebidas| Jugos|66|http://tatito.com.ar/producto/jugo-ades-200cc/|Jugo Ades Manzana 200CC|""|100636|http://tatito.com.ar/wp-content/uploads/2020/01/JUGO-ADES-200CC.jpg|1 - 2|36.0|3+|30.7||
Bebidas| Jugos|66|http://tatito.com.ar/producto/jugo-bc-sobres-1l/|Jugo Bc Sobres 1L|""|4127|http://tatito.com.ar/wp-content/uploads/2019/11/jugos-bc-sobres.jpg|1 - 2|14.0|3+|12.12||
Bebidas| Jugos|66|http://tatito.com.ar/producto/jugo-arcor-14-25gr/|JUGO ARCOR 25GR SOBRES|""|4188|http://tatito.com.ar/wp-content/uploads/2020/01/JUGO-ARCOR-14-25GR.jpg|1 - 2|12.5|3+|10.57||
Bebidas| Jugos|66|http://tatito.com.ar/producto/jugo-ades-1lt/|Jugo Ades Manzana 1 LT|""|101338|http://tatito.com.ar/wp-content/uploads/2020/04/ades-1lt.jpg|1 - 2|81.71|3+|71.5||
Bebidas| Jugos|66|http://tatito.com.ar/producto/jugo-baggio-200cc/|Jugo Baggio Durazno 200CC|""|102492|http://tatito.com.ar/wp-content/uploads/2019/11/jugo-baggio-durazno-200-cc.jpg|1 - 2|18.0|3+|15.84||
Bebidas| Jugos|66|http://tatito.com.ar/producto/jugo-baggio-x-125/|Jugo Baggio Multifruta 125 CC|""|4223|http://tatito.com.ar/wp-content/uploads/2019/11/jugo-baggio-multifruta-125-cc.jpg|1 - 2|13.59|3+|11.83||
Bebidas| Jugos|66|http://tatito.com.ar/producto/jugo-dodi-25g-rinde-2lt/|JUGO DODI 25G RINDE 2LT|""|101085|http://tatito.com.ar/wp-content/uploads/2020/01/JUGO-DODI-25G-RINDE-2LT.jpg|1 - 2|12.0|3+|9.75||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-dada-1-750-ml/|Vino Dada 1 750 ml|""|102397|http://tatito.com.ar/wp-content/uploads/2020/05/vino-dada-1.jpg|1 - 2|205.0|3+|183.0||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-don-valentin-lacrado-tinto-750-ml/|Vino Don Valentin Lacrado Tinto 750 ml|""|1038|http://tatito.com.ar/wp-content/uploads/2020/05/vino-valentin-lacrado-750.jpg|1 - 2|160.0|3+|130.0||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-finca-la-sofia-dulce-tardio-x-750-mm/|Vino Finca La Sofia Dulce Tardio x 750 mm.|""|1109891|http://tatito.com.ar/wp-content/uploads/2020/05/VINO-LA-SOFIA-TARDIO-750.jpg|1 - 2|96.0|3+|85.8||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-finca-la-sofia-malbec-x-750-mm/|Vino Finca La Sofia Malbec x 750 mm.|""|110989|http://tatito.com.ar/wp-content/uploads/2020/05/vino-finca-la-sofia-malbec.jpg|1 - 2|96.0|3+|85.8||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-cavas-de-zonda-malbec-x-750-mm/|Vino Cavas de Zonda Malbec x 750 mm.|""|105725|http://tatito.com.ar/wp-content/uploads/2020/05/vino-cavas-de-zonda-malbec.jpg|1 - 2|98.0|3+|82.5||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-las-perdices-malbec-x-750-mm/|Vino Las Perdices Malbec x 750 mm.|""|105798|http://tatito.com.ar/wp-content/uploads/2020/05/Vino-las-perdices-malbec.jpg|1 - 2|299.01|3+|265.01||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-suter-malbec-x-750-mm/|Vino Suter Malbec x 750 mm.|""|105189|http://tatito.com.ar/wp-content/uploads/2020/05/vino-suter-malbec.jpg|1 - 2|127.0|3+|109.86||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-frizze-evolution-750cc/|VINO FRIZZE EVOLUTION 750CC|""|1270|http://tatito.com.ar/wp-content/uploads/2020/01/VINO-FRIZZE-EVOLUTION-750CC.jpg|1 - 2|78.0|3+|68.4||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-nativo-ros-1lt/|VINO NATIVO ROS 1LT|""|4076|http://tatito.com.ar/wp-content/uploads/2020/01/VINO-NATIVO-ROS-1LT.jpg|1 - 2|65.35|3+|56.93||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-balbo-borgx-1125/|Vino Balbo Borges 1,125 Lts.|""|3880|http://tatito.com.ar/wp-content/uploads/2020/01/VINO-BALBO-BORGX-1125.jpg|1 - 2|102.0|3+|86.5||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-nativo-bco-1lt/|VINO NATIVO BLANCO 1LT|""|4056|http://tatito.com.ar/wp-content/uploads/2020/01/VINO-NATIVO-BCO-1LT.jpg|1 - 2|65.35|3+|57.15||
Bebidas| Vinos|65|http://tatito.com.ar/producto/vino-termidor-tinto-1lt/|VINO TERMIDOR TINTO 1LT|""|4069|http://tatito.com.ar/wp-content/uploads/2020/01/VINO-TERMIDOR-TINTO-1LT.jpg|1 - 2|75.0|3+|58.0||
Bebidas| Vodkas|177|http://tatito.com.ar/producto/vodka-sky-750-ml/|Vodka Sky 750 Ml.|""|103048|http://tatito.com.ar/wp-content/uploads/2020/01/AGUA-PALAU-X-1.5LTS.jpg|1 - 2|400.0|3+|342.04||
Bebidas| Agua|68|http://tatito.com.ar/producto/agua-palau-x-6lts/|AGUA PALAU X 6LTS|""|103641|http://tatito.com.ar/wp-content/uploads/2020/01/AGUA-PALAU-X-6LTS.jpg|1|0.0|$|8.0||
Condimentos| Condimentos|122|http://tatito.com.ar/producto/laurel-en-hojas-alicante10g/|Laurel En Hojas Alicante 10 Grs.|""|103237|http://tatito.com.ar/wp-content/uploads/2020/01/LAUREL-EN-HOJAS-ALICANTE10G.jpg|1 - 2|65.0|3+|56.55||
Condimentos| Condimentos|122|http://tatito.com.ar/producto/cond-alicante-p-arroz-25gr/|CONDIMENTO PARA ARROZ ALICANTE 25GR|""|6149|http://tatito.com.ar/wp-content/uploads/2020/01/COND-ALICANTE-PARA-ARROZ-25GR.jpg|1 - 2|38.0|3+|32.4||
Condimentos| Condimentos|122|http://tatito.com.ar/producto/oregano-villa-rica-25gr/|OREGANO VILLA RICA 25GR|""|6155|http://tatito.com.ar/wp-content/uploads/2020/01/default.jpg|1 - 2|30.0|3+|25.46||
